taxa_id,Kingdom,Phylum,Class,Orders,Family,Genus,Species,common_name,RecordsWithDenominators,NeoplasiaWithDenominators,NeoplasiaPrevalence,-,MalignancyKnown,Malignant,MalignancyPrevalence,PropMalignant,Benign,BenignPrevalence,PropBenign,--,Male,MaleNeoplasia,MaleMalignant,Female,FemaleNeoplasia,FemaleMalignant,---,RecordsFromAllSources,NeoplasiaFromAllSources,Necropsies,#Sources
2909,Animalia,Chordata,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,Giant Anteater,14,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,6,0,0,-,14,0,14,8
4,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Damaliscus,Damaliscus pygargus,NA,13,4,0.307692308,-,5,2,0.153846154,0.6,2,0.153846154,0.4,-,4,0,0,5,3,2,-,14,5,13,7
3264,Animalia,Chordata,Reptilia,Squamata,Dipsadidae,Philodryas,Philodryas baroni,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,3,0,0,2,0,0,-,10,0,10,4
4233,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus eurycerus,Eastern Bongo,18,3,0.166666667,-,8,0,0,0,3,0.166666667,1,-,8,0,0,8,3,0,-,23,8,18,11
4470,Animalia,Chordata,Mammalia,Primates,Lemuridae,Varecia,Varecia rubra,Red Ruffed Lemur,18,2,0.111111111,-,2,1,0.055555556,0.5,1,0.055555556,0.5,-,9,1,0,5,0,0,-,18,2,18,9
3013,Animalia,Chordata,Aves,Galliformes,Numididae,Numida,Numida meleagris,Guinea Fowl,54,9,0.166666667,-,8,6,0.111111111,0.75,2,0.037037037,0.25,-,17,3,1,13,2,2,-,54,9,54,10
1806,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Erythrura,Erythrura psittacea,Red-throated Parrot Finch,15,1,0.066666667,-,1,0,0,0,1,0.066666667,1,-,7,0,0,1,1,0,-,15,1,15,5
2486,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis superbus,NA,23,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,11,0,0,-,23,0,23,10
2610,Animalia,Chordata,Amphibia,Anura,Hylidae,Nyctimystes,Nyctimystes infrafrenatus,White-lipped Tree Frog,63,7,0.111111111,-,7,7,0.111111111,1,0,0,0,-,10,2,2,16,2,2,-,63,7,63,24
2166,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Cyrtopodion,Hemidactylus frenatus,NA,13,1,0.076923077,-,3,0,0,1,0,0,0,-,3,1,0,2,0,0,-,16,4,13,8
3136,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,Jaguar,22,10,0.454545455,-,12,9,0.409090909,0.916666667,1,0.045454545,0.083333333,-,8,3,2,12,7,7,-,24,12,22,14
2004,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,Giraffa camelopardalis,Baringo Giraffe,30,3,0.1,-,8,2,0.066666667,0.875,1,0.033333333,0.125,-,12,1,1,13,2,1,-,35,8,30,16
750,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,Bothrops taeniatus,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,6,0,0,-,13,0,13,3
3639,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana sierrae,Sierra Nevada Yellow-legged frog,76,1,0.013157895,-,1,0,0,0,1,0.013157895,1,-,1,0,0,3,0,0,-,76,1,76,5
1408,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,NA,12,0,0,-,1,0,0,0,0,0,1,-,3,0,0,9,0,0,-,13,1,12,6
4547,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,Zenaida graysoni,Soccoro Dove,35,1,0.028571429,-,1,1,0.028571429,1,0,0,0,-,6,1,1,1,0,0,-,35,1,35,1
140,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,Aix galericulata,Mandarin Duck,32,1,0.03125,-,6,1,0.03125,1,0,0,0,-,13,1,1,1,0,0,-,37,6,32,7
3268,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,Phocoena phocoena,Common Porpoise,76,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,76,0,76,1
3878,Animalia,Chordata,Reptilia,Squamata,Viperidae,Sistrurus,Sistrurus catenatus,NA,16,4,0.25,-,4,4,0.25,1,0,0,0,-,5,0,0,5,1,1,-,16,4,16,7
314,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus baxteri,Wyoming toad,200,5,0.025,-,3,2,0.01,0.666666667,1,0.005,0.333333333,-,51,3,1,69,0,0,-,200,5,200,4
2835,Animalia,Chordata,Mammalia,Rodentia,Muridae,Micromys,Micromys minutus,Harvest Mouse,23,3,0.130434783,-,12,2,0.086956522,1,0,0,0,-,6,1,1,0,0,0,-,33,13,23,4
576,Animalia,Chordata,Reptilia,Squamata,Viperidae,Atheris,Atheris ceratophora,NA,44,1,0.022727273,-,1,1,0.022727273,1,0,0,0,-,12,0,0,20,1,1,-,44,1,44,14
1641,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Dasyuroides,Dasyuroides byrnei,Byrnes Pouched Mouse,10,7,0.7,-,27,5,0.5,0.925925926,2,0.2,0.074074074,-,6,4,2,3,3,3,-,30,27,10,5
2255,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus reidi,Brazilian Seahorse,91,0,0,-,0,0,0,NA,0,0,NA,-,23,0,0,11,0,0,-,91,0,91,4
514,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,Ardeola speciosa,NA,42,9,0.214285714,-,9,3,0.071428571,0.333333333,6,0.142857143,0.666666667,-,10,2,1,12,5,2,-,42,9,42,4
2011,Animalia,Chordata,Actinopteri,Atheriniformes,Melanotaeniidae,Glossolepis,Glossolepis incisus,Metallic Rainbowfish,11,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,0,0,0,-,11,0,11,3
4400,Animalia,Chordata,Reptilia,Squamata,Agamidae,Uromastyx,Uromastyx aegyptia,NA,16,3,0.1875,-,3,3,0.1875,1,0,0,0,-,4,0,0,8,2,2,-,16,3,16,7
3945,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Spizixos,Spizixos semitorques,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,3,0,0,-,10,0,10,4
19743,Animalia,Cyprinodontiformes,Cyprinodontoidei,Goodeidae,Goodeinae,Girardinichthys,Girardinichthys viviparus,Black Sailfin Goodeid,64,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,64,0,64,1
2079,Animalia,Chordata,Aves,Galliformes,Numididae,Guttera,Guttera pucherani,NA,14,1,0.071428571,-,1,1,0.071428571,1,0,0,0,-,3,1,1,7,0,0,-,14,1,14,8
502,Animalia,Arthropoda,Diplopoda,Spirostreptida,Spirostreptidae,Archispirostreptus,Archispirostreptus gigas,African Giant Millipede,21,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,0,0,0,-,21,0,21,7
2077,Animalia,Chordata,Aves,Cuculiformes,Crotophagidae,Guira,Guira guira,NA,21,0,0,-,0,0,0,NA,0,0,NA,-,9,0,0,5,0,0,-,21,0,21,8
437,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Aplonis,Aplonis circumscripta,NA,13,1,0.076923077,-,1,0,0,0,1,0.076923077,1,-,4,1,0,3,0,0,-,13,1,13,5
1974,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,Gekko gecko,Tokay Gecko,15,1,0.066666667,-,1,1,0.066666667,1,0,0,0,-,3,1,1,4,0,0,-,15,1,15,7
3907,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula hottentota,Hottentot teal,27,2,0.074074074,-,2,2,0.074074074,1,0,0,0,-,7,1,1,12,1,1,-,27,2,27,9
1736,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,Elaphe taeniura,NA,16,3,0.1875,-,2,0,0,0,2,0.125,1,-,6,2,0,2,1,0,-,16,3,16,2
1878,Animalia,Chordata,Aves,Gruiformes,Eurypygidae,Eurypyga,Eurypyga helias,Sun bittern,21,0,0,-,0,0,0,NA,0,0,NA,-,8,0,0,6,0,0,-,21,0,21,13
1346,Animalia,Chordata,Reptilia,Testudines,Emydidae,Clemmys,Clemmys guttata,NA,12,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,5,0,0,-,12,0,12,7
280,Animalia,Chordata,Actinopteri,Perciformes,Anarhichadidae,Anarrhichthys,Anarrhichthys ocellatus,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,1,0,0,-,10,0,10,2
3228,Animalia,Chordata,Mammalia,Rodentia,Muridae,Peromyscus,Peromyscus eremicus,NA,12,4,0.333333333,-,4,3,0.25,0.75,1,0.083333333,0.25,-,6,2,2,3,1,1,-,12,4,12,1
3681,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Rhinoptera,Rhinoptera bonasus,NA,68,1,0.014705882,-,1,1,0.014705882,1,0,0,0,-,19,0,0,9,0,0,-,68,1,68,6
2313,Animalia,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes versicolor,NA,29,1,0.034482759,-,1,1,0.034482759,1,0,0,0,-,2,0,0,5,1,1,-,29,1,29,11
2431,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,Waterbuck,15,6,0.4,-,5,2,0.133333333,0.4,3,0.2,0.6,-,0,0,0,13,6,2,-,15,6,15,6
14402,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Muscardinus,Muscardinus avellanarius,Common Dormouse,52,2,0.038461538,-,2,0,0,0,2,0.038461538,1,-,20,1,0,0,0,0,-,52,2,52,1
2802,Animalia,Chordata,Actinopteri,Atheriniformes,Melanotaeniidae,Melanotaenia,Melanotaenia boesemani,Boesemans Rainbowfish,26,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,26,0,26,4
19471,Animalia,Mollusca,Gastropoda,NA,Cerastidae,Pachnodus,Pachnodus fregatensis,Enid Snail,21,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,0,0,0,-,21,0,21,1
538,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Jamaican Fruit bat,80,5,0.0625,-,5,3,0.0375,0.6,2,0.025,0.4,-,19,0,0,28,2,1,-,80,5,80,8
990,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,Carduelis carduelis,Goldfinch,13,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,13,0,13,2
822,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,Bufo boreas,NA,19,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,7,0,0,-,19,0,19,5
399,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Anthracoceros,Anthracoceros malayanus,Black Hornbill,22,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,22,0,22,1
19344,Animalia,Tetrapoda,Amphibia,Anura,Alytidae,Alytes,Alytes cisternasii,Iberian midwife toad,26,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,26,0,26,1
3472,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,Procyon lotor,NA,37,3,0.081081081,-,3,2,0.054054054,0.666666667,1,0.027027027,0.333333333,-,3,1,0,9,0,0,-,37,3,37,10
952,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra nubiana,Nubian Ibex,35,1,0.028571429,-,1,0,0,0,1,0.028571429,1,-,9,0,0,24,1,0,-,35,1,35,3
2633,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophura,Lophura diardi,Siamese Crested Fireback,13,0,0,-,0,0,0,NA,0,0,NA,-,3,0,0,0,0,0,-,13,0,13,3
4380,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Uraeginthus,Uraeginthus cyanocephalus,NA,27,0,0,-,0,0,0,NA,0,0,NA,-,8,0,0,10,0,0,-,27,0,27,6
2986,Animalia,Chordata,Aves,Anseriformes,Anatidae,Nettapus,Nettapus coromandelianus,NA,12,0,0,-,0,0,0,NA,0,0,NA,-,7,0,0,4,0,0,-,12,0,12,4
564,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Goodeidae,Ataeniobius,Ataeniobius toweri,Blue-tailed Goodea,28,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,28,0,28,2
3572,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus jambu,NA,20,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,11,0,0,-,20,0,20,9
1955,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Garrulax,Garrulax leucolophus,NA,11,2,0.181818182,-,7,2,0.181818182,1,0,0,0,-,6,2,2,4,0,0,-,16,7,11,7
2442,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Labroides,Labroides dimidiatus,Cleaner Wrasse,10,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,10,0,10,2
592,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus haematopygus,NA,16,2,0.125,-,2,2,0.125,1,0,0,0,-,5,1,1,5,1,1,-,16,2,16,2
922,Animalia,Chordata,Aves,Passeriformes,Eurylaimidae,Calyptomena,Calyptomena viridis,NA,17,2,0.117647059,-,1,0,0,0,1,0.058823529,1,-,7,0,0,5,2,0,-,17,2,17,6
1745,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,Elgaria kingii,NA,22,1,0.045454545,-,1,1,0.045454545,1,0,0,0,-,3,0,0,8,0,0,-,22,1,22,12
2520,Animalia,Chordata,Mammalia,Primates,Lemuridae,Lemur,Lemur catta,Ring-tailed Lemur,95,27,0.284210526,-,32,22,0.231578947,0.6875,5,0.052631579,0.3125,-,44,14,10,35,12,11,-,100,32,95,27
78,Animalia,Chordata,Amphibia,Anura,Hylidae,Acris,Acris crepitans,NA,19,1,0.052631579,-,1,1,0.052631579,1,0,0,0,-,3,1,1,10,0,0,-,19,1,19,2
1895,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco sparverius,Kestrel,17,1,0.058823529,-,0,0,0,NA,0,0,NA,-,6,1,0,5,0,0,-,17,1,17,15
4092,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Tauraco,Tauraco erythrolophus,Red crested turaco,24,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,1,0,0,-,24,0,24,3
3575,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus melanospilus,Black naped fruit dove,27,0,0,-,0,0,0,NA,0,0,NA,-,7,0,0,9,0,0,-,27,0,27,9
1398,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba livia,Domestic pigeon,55,1,0.018181818,-,1,0,0,0,1,0.018181818,1,-,9,0,0,14,1,0,-,55,1,55,14
284,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas bahamensis,NA,11,1,0.090909091,-,1,1,0.090909091,1,0,0,0,-,4,0,0,4,1,1,-,11,1,11,10
4274,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Trichoglossus,Trichoglossus ornatus,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,0,0,0,-,13,0,13,7
2704,Animalia,Chordata,Mammalia,Macroscelidea,Macroscelididae,Macroscelides,Macroscelides proboscideus,Short-eared Elephant Shrew,63,4,0.063492063,-,3,2,0.031746032,0.666666667,1,0.015873016,0.333333333,-,19,1,0,2,2,2,-,63,4,63,4
2935,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Nasua,Nasua narica,NA,12,5,0.416666667,-,15,2,0.166666667,0.866666667,2,0.166666667,0.133333333,-,6,4,1,4,0,0,-,23,16,12,9
1659,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,Dendrolagus matschiei,NA,11,4,0.363636364,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,11,4,11,1
897,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,Common Marmoset,47,8,0.170212766,-,5,4,0.085106383,0.8,1,0.021276596,0.2,-,5,1,1,3,2,1,-,47,8,47,5
906,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,Callosciurus prevostii,Prevosts Squirrel,16,4,0.25,-,14,1,0.0625,0.785714286,3,0.1875,0.214285714,-,5,1,0,8,2,1,-,26,14,16,10
3288,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Phrynosoma,Phrynosoma asio,Giant horned lizard,51,0,0,-,0,0,0,NA,0,0,NA,-,11,0,0,20,0,0,-,51,0,51,6
3566,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Pteropus rodricensis,Rodrigues Fruit Bat,61,0,0,-,0,0,0,NA,0,0,NA,-,34,0,0,3,0,0,-,61,0,61,7
2550,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus fallax,Dominican Mountain Chicken Frog,24,11,0.458333333,-,10,8,0.333333333,0.8,2,0.083333333,0.2,-,10,5,4,5,4,3,-,24,11,24,5
950,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,San Clemente Goat,117,37,0.316239316,-,46,16,0.136752137,0.47826087,20,0.170940171,0.52173913,-,51,18,8,51,17,7,-,127,47,117,29
4185,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,Tockus deckeni,Von der Deckens hornbill,12,0,0,-,5,0,0,1,0,0,0,-,4,0,0,3,0,0,-,17,5,12,4
3622,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Pytilia,Pytilia hypogrammica,NA,14,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,1,0,0,-,14,0,14,4
2466,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis alterna,NA,19,4,0.210526316,-,4,4,0.210526316,1,0,0,0,-,6,2,2,5,0,0,-,19,4,19,10
3777,Animalia,Chordata,Aves,Ciconiiformes,Scopidae,Scopus,Scopus umbretta,Hammerkop,20,1,0.05,-,1,0,0,0,1,0.05,1,-,5,1,0,7,0,0,-,20,1,20,11
1606,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,Cygnus melancoryphus,NA,29,0,0,-,0,0,0,NA,0,0,NA,-,12,0,0,11,0,0,-,29,0,29,13
2041,Animalia,Chordata,Aves,Columbiformes,Columbidae,Goura,Goura victoria,Victoria crowned pigeon,28,0,0,-,0,0,0,NA,0,0,NA,-,7,0,0,7,0,0,-,28,0,28,10
1594,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cyclopteridae,Cyclopteropsis,Cyclopterus lumpus,Lumpsucker,19,1,0.052631579,-,1,0,0,0,1,0.052631579,1,-,1,0,0,1,0,0,-,19,1,19,2
1282,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis,Chromis cyanea,Blue Reef Chromis,11,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,1,0,0,-,11,0,11,3
1679,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Dinemellia,Dinemellia dinemelli,NA,17,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,9,0,0,-,17,0,17,5
4438,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus beccarii,NA,31,8,0.258064516,-,8,5,0.161290323,0.625,3,0.096774194,0.375,-,13,3,2,13,4,3,-,31,8,31,7
19758,Animalia,Serpentes,Alethinophidia,Viperidae,Crotalinae,Crotalus,Crotalus vegrandis,Uracoan Rattlesnake,29,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,0,0,0,-,29,0,29,1
2,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Anisotremus virginicus,NA,11,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,1,0,0,-,11,0,11,3
1971,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Gazella spekei,NA,22,2,0.090909091,-,2,1,0.045454545,0.5,1,0.045454545,0.5,-,9,2,1,8,0,0,-,22,2,22,6
2343,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon herbertaxelrodi,Black Neon Tetra,14,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,14,0,14,3
4361,Animalia,Chordata,Amphibia,Gymnophiona,Caeciliidae,Typhlonectes,Typhlonectes natans,Rio couca caecilian,40,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,9,0,0,-,40,0,40,11
1540,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus viridis,NA,19,2,0.105263158,-,1,1,0.052631579,1,0,0,0,-,6,1,1,7,0,0,-,19,2,19,6
2726,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,Mantella aurantiaca,Golden Mantella,304,2,0.006578947,-,2,0,0,0,2,0.006578947,1,-,6,0,0,3,0,0,-,304,2,304,9
4471,Animalia,Chordata,Mammalia,Primates,Lemuridae,Varecia,Varecia variegata,Red/black Ruffed Lemur,48,16,0.333333333,-,16,11,0.229166667,0.6875,5,0.104166667,0.3125,-,24,7,3,16,7,6,-,48,16,48,21
3063,Animalia,Chordata,Reptilia,Squamata,Colubridae,Elaphe,Oreocryptophis porphyraceus,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,4,0,0,-,10,0,10,4
1287,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis,Chromis viridis,Blue-green Chromis,11,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,11,0,11,1
4273,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Trichoglossus,Trichoglossus moluccanus,Rainbow lorikeet,80,0,0,-,0,0,0,NA,0,0,NA,-,23,0,0,21,0,0,-,80,0,80,9
2804,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,Meleagris gallopavo,Domestic Lavender Turkey,71,10,0.14084507,-,10,8,0.112676056,0.8,2,0.028169014,0.2,-,31,4,3,19,1,1,-,71,10,71,20
11776,Animalia,Chordata,Aves,Gruiformes,Rallidae,Crex,Crex crex,Corncrake,47,0,0,-,0,0,0,NA,0,0,NA,-,3,0,0,0,0,0,-,47,0,47,1
1522,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus cerastes,Sidewinder,17,5,0.294117647,-,5,3,0.176470588,0.6,2,0.117647059,0.4,-,9,2,2,4,1,0,-,17,5,17,9
3716,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta,NA,23,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,0,0,0,-,23,0,23,1
2926,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Nanger,Nanger dama,Addras Gazelle,50,8,0.16,-,7,2,0.04,0.428571429,4,0.08,0.571428571,-,7,1,0,39,6,1,-,51,9,50,10
1940,Animalia,Chordata,Aves,Columbiformes,Columbidae,Gallicolumba,Gallicolumba luzonica,Bleeding heart dove,20,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,3,0,0,-,20,0,20,11
902,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Callogobius,Callogobius maculipinnis,NA,28,2,0.071428571,-,2,1,0.035714286,0.5,1,0.035714286,0.5,-,6,0,0,16,1,1,-,28,2,28,14
2588,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates catesbeianus,NA,37,2,0.054054054,-,6,0,0,0.666666667,2,0.054054054,0.333333333,-,10,0,0,8,0,0,-,41,6,37,13
3713,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra,NA,12,1,0.083333333,-,1,1,0.083333333,1,0,0,0,-,0,0,0,4,0,0,-,12,1,12,7
3879,Animalia,Chordata,Reptilia,Squamata,Viperidae,Sistrurus,Sistrurus miliarius,NA,21,2,0.095238095,-,2,1,0.047619048,0.5,1,0.047619048,0.5,-,6,2,1,8,0,0,-,21,2,21,11
3281,Animalia,Chordata,Aves,Upupiformes,Phoeniculidae,Phoeniculus,Phoeniculus purpureus,Green wood hoopoe,12,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,5,0,0,-,12,0,12,8
234,Animalia,Chordata,Reptilia,Squamata,Teiidae,Ameiva,Ameiva lineolaia,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,5,0,0,-,10,0,10,2
8530,Animalia,Chordata,Aves,Strigiformes,Strigidae,Pulsatrix,Pulsatrix perspicillata,Spectacled Owl,10,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,0,0,0,-,10,0,10,1
19328,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Chloris,NA,NA,36,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,36,0,36,1
1711,Animalia,Chordata,Amphibia,Anura,Microhylidae,Dyscophus,Dyscophus guineti,Tomato Frog,14,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,1,0,0,-,14,0,14,6
3645,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,Typical Rat,354,122,0.344632768,-,136,33,0.093220339,0.323529412,80,0.225988701,0.676470588,-,79,19,9,106,63,16,-,377,145,354,27
3941,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,Spilotes pullatus,Tiger Rat Snake,21,2,0.095238095,-,2,2,0.095238095,1,0,0,0,-,9,1,1,5,1,1,-,21,2,21,12
19582,Animalia,Chordata,Reptilia,Squamata,Helodermatidae,Heloderma,Heloderma horridium,Beaded Lizard,31,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,31,0,31,1
3140,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,Pantherophis guttatus,Corn snake,67,23,0.343283582,-,33,16,0.23880597,0.787878788,7,0.104477612,0.212121212,-,23,8,7,20,8,3,-,77,33,67,27
117,Animalia,Chordata,Reptilia,Squamata,Agamidae,Agama,Agama agama,NA,20,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,2,0,0,-,20,0,20,6
1640,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,Nine-banded armadillo,78,4,0.051282051,-,4,2,0.025641026,0.5,2,0.025641026,0.5,-,2,0,0,7,2,2,-,78,4,78,10
2598,Animalia,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates sylvaticus,NA,12,0,0,-,0,0,0,NA,0,0,NA,-,3,0,0,1,0,0,-,12,0,12,3
3196,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,Collared Peccary,22,1,0.045454545,-,11,1,0.045454545,1,0,0,0,-,5,1,1,4,0,0,-,32,11,22,8
918,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Calumma,Calumma parsonii,Parsons Chameleon,33,0,0,-,0,0,0,NA,0,0,NA,-,9,0,0,6,0,0,-,33,0,33,6
3248,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,Phasianus colchicus,Ring-necked pheasant,10,2,0.2,-,2,1,0.1,0.5,1,0.1,0.5,-,4,0,0,5,1,0,-,10,2,10,5
